,State Code,County Code,year,month,Land Use,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
3555,6,67,2020,5,AGRICULTURAL,3,1,0,0,0
3556,6,67,2020,5,RESIDENTIAL,22,5,0,0,0
3557,6,67,2020,6,AGRICULTURAL,8,0,0,0,0
3558,6,67,2020,6,COMMERCIAL,0,0,0,1,0
3559,6,67,2020,6,RESIDENTIAL,10,11,0,0,0
3560,6,67,2020,7,AGRICULTURAL,1,0,0,0,0
3561,6,67,2020,7,RESIDENTIAL,18,11,0,1,0
3562,6,67,2020,8,AGRICULTURAL,0,3,0,0,0
3563,6,67,2020,8,COMMERCIAL,0,1,0,1,0
3564,6,67,2020,8,RESIDENTIAL,5,14,1,6,0
3565,6,67,2020,9,AGRICULTURAL,0,0,0,1,0
3566,6,67,2020,9,RESIDENTIAL,7,11,4,7,0
3567,6,67,2020,10,AGRICULTURAL,2,3,0,0,0
3568,6,67,2020,10,COMMERCIAL,1,2,0,0,0
3569,6,67,2020,10,RESIDENTIAL,7,12,0,4,0
3570,6,67,2020,11,COMMERCIAL,0,1,0,0,0
3571,6,67,2020,11,RESIDENTIAL,10,17,0,2,0
3572,6,67,2020,12,AGRICULTURAL,1,0,0,0,0
3573,6,67,2020,12,COMMERCIAL,1,0,0,0,0
3574,6,67,2020,12,RESIDENTIAL,19,10,0,0,0
3575,6,69,2018,1,FOREST,31,0,0,0,0
3576,6,69,2018,2,FOREST,26,0,0,0,0
3577,6,69,2018,2,RESIDENTIAL,2,0,0,0,0
3578,6,69,2018,3,FOREST,15,0,0,0,0
3579,6,69,2018,3,RESIDENTIAL,16,0,0,0,0
3580,6,69,2018,4,FOREST,25,2,0,0,0
3581,6,69,2018,4,RESIDENTIAL,3,0,0,0,0
3582,6,69,2018,5,FOREST,29,1,0,0,0
3583,6,69,2018,5,RESIDENTIAL,1,0,0,0,0
3584,6,69,2018,6,FOREST,21,8,0,0,0
3585,6,69,2018,6,RESIDENTIAL,1,0,0,0,0
3586,6,69,2018,7,FOREST,21,8,0,0,0
3587,6,69,2018,7,RESIDENTIAL,2,0,0,0,0
3588,6,69,2018,8,FOREST,20,11,0,0,0
3589,6,69,2018,9,FOREST,21,8,0,0,0
3590,6,69,2018,9,RESIDENTIAL,1,0,0,0,0
3591,6,69,2018,10,FOREST,24,2,0,0,0
3592,6,69,2018,10,RESIDENTIAL,3,2,0,0,0
3593,6,69,2018,11,FOREST,16,3,0,0,0
3594,6,69,2018,11,RESIDENTIAL,10,1,0,0,0
3595,6,69,2018,12,FOREST,22,0,0,0,0
3596,6,69,2018,12,RESIDENTIAL,9,0,0,0,0
3597,6,69,2019,1,FOREST,19,0,0,0,0
3598,6,69,2019,1,RESIDENTIAL,12,0,0,0,0
3599,6,69,2019,2,FOREST,12,0,0,0,0
3600,6,69,2019,2,RESIDENTIAL,16,0,0,0,0
3601,6,69,2019,3,FOREST,16,1,0,0,0
3602,6,69,2019,3,RESIDENTIAL,14,0,0,0,0
3603,6,69,2019,4,FOREST,16,1,0,0,0
3604,6,69,2019,4,RESIDENTIAL,13,0,0,0,0
3605,6,69,2019,5,FOREST,19,2,0,0,0
3606,6,69,2019,5,RESIDENTIAL,10,0,0,0,0
3607,6,69,2019,6,FOREST,25,3,0,0,0
3608,6,69,2019,6,RESIDENTIAL,1,1,0,0,0
3609,6,69,2019,7,FOREST,30,0,0,0,0
3610,6,69,2019,7,RESIDENTIAL,1,0,0,0,0
3611,6,69,2019,8,FOREST,26,1,0,0,0
3612,6,69,2019,8,RESIDENTIAL,2,2,0,0,0
3613,6,69,2019,9,FOREST,19,3,0,0,0
3614,6,69,2019,9,RESIDENTIAL,6,2,0,0,0
3615,6,69,2019,10,FOREST,22,5,0,0,0
3616,6,69,2019,10,RESIDENTIAL,2,2,0,0,0
3617,6,69,2019,11,FOREST,18,3,0,0,0
3618,6,69,2019,11,RESIDENTIAL,9,0,0,0,0
3619,6,69,2019,12,FOREST,17,0,0,0,0
3620,6,69,2019,12,RESIDENTIAL,14,0,0,0,0
3621,6,69,2020,1,FOREST,27,0,0,0,0
3622,6,69,2020,1,RESIDENTIAL,4,0,0,0,0
3623,6,69,2020,2,FOREST,27,0,0,0,0
3624,6,69,2020,2,RESIDENTIAL,2,0,0,0,0
3625,6,69,2020,3,FOREST,14,0,0,0,0
3626,6,69,2020,3,RESIDENTIAL,17,0,0,0,0
3627,6,69,2020,4,FOREST,15,0,0,0,0
3628,6,69,2020,4,RESIDENTIAL,15,0,0,0,0
3629,6,69,2020,5,FOREST,22,6,0,0,0
3630,6,69,2020,5,RESIDENTIAL,3,0,0,0,0
3631,6,69,2020,6,FOREST,26,1,0,0,0
3632,6,69,2020,6,RESIDENTIAL,3,0,0,0,0
3633,6,69,2020,7,FOREST,31,0,0,0,0
3634,6,69,2020,8,FOREST,19,7,0,0,0
3635,6,69,2020,8,RESIDENTIAL,3,2,0,0,0
3636,6,69,2020,9,FOREST,17,9,0,0,0
3637,6,69,2020,9,RESIDENTIAL,1,2,0,1,0
3638,6,69,2020,10,FOREST,14,7,0,0,0
3639,6,69,2020,10,RESIDENTIAL,8,2,0,0,0
3640,6,69,2020,11,FOREST,26,0,0,0,0
3641,6,69,2020,11,RESIDENTIAL,4,0,0,0,0
3642,6,69,2020,12,FOREST,28,0,0,0,0
3643,6,69,2020,12,RESIDENTIAL,3,0,0,0,0
3644,6,71,2018,1,COMMERCIAL,3,0,0,0,0
3645,6,71,2018,1,DESERT,1,0,0,0,0
3646,6,71,2018,1,INDUSTRIAL,4,18,0,3,0
3647,6,71,2018,1,MOBILE,1,0,0,0,0
3648,6,71,2018,1,RESIDENTIAL,1,0,0,0,0
3649,6,71,2018,2,COMMERCIAL,2,1,0,0,0
3650,6,71,2018,2,DESERT,5,1,0,0,0
3651,6,71,2018,2,INDUSTRIAL,3,11,0,0,0
3652,6,71,2018,2,MOBILE,0,2,0,0,0
3653,6,71,2018,2,RESIDENTIAL,3,0,0,0,0
3654,6,71,2018,3,COMMERCIAL,5,0,0,0,0
3655,6,71,2018,3,DESERT,5,1,0,0,0
3656,6,71,2018,3,INDUSTRIAL,3,10,0,0,0
3657,6,71,2018,3,RESIDENTIAL,4,3,0,0,0
3658,6,71,2018,4,DESERT,0,16,0,6,0
3659,6,71,2018,4,RESIDENTIAL,0,4,0,4,0
3660,6,71,2018,5,COMMERCIAL,0,2,0,2,0
3661,6,71,2018,5,DESERT,1,16,1,4,0
3662,6,71,2018,5,RESIDENTIAL,0,0,1,4,0
3663,6,71,2018,6,COMMERCIAL,0,0,0,2,0
3664,6,71,2018,6,DESERT,0,3,1,2,0
3665,6,71,2018,6,RESIDENTIAL,0,1,11,10,0
3666,6,71,2018,7,COMMERCIAL,0,1,1,6,0
3667,6,71,2018,7,DESERT,0,0,0,1,0
3668,6,71,2018,7,INDUSTRIAL,0,0,0,1,0
3669,6,71,2018,7,RESIDENTIAL,0,0,7,14,0
3670,6,71,2018,8,COMMERCIAL,0,0,1,12,0
3671,6,71,2018,8,DESERT,0,0,1,0,0
3672,6,71,2018,8,RESIDENTIAL,0,0,5,12,0
3673,6,71,2018,9,COMMERCIAL,0,3,0,4,0
3674,6,71,2018,9,DESERT,0,0,0,2,0
3675,6,71,2018,9,INDUSTRIAL,1,1,0,1,0
3676,6,71,2018,9,RESIDENTIAL,0,10,1,7,0
3677,6,71,2018,10,COMMERCIAL,3,2,0,1,0
3678,6,71,2018,10,DESERT,5,3,0,0,0
3679,6,71,2018,10,INDUSTRIAL,4,9,0,0,0
3680,6,71,2018,10,MOBILE,0,2,0,0,0
3681,6,71,2018,10,RESIDENTIAL,1,0,0,1,0
3682,6,71,2018,11,COMMERCIAL,1,2,0,0,0
3683,6,71,2018,11,DESERT,1,2,0,0,0
3684,6,71,2018,11,INDUSTRIAL,4,15,0,0,0
3685,6,71,2018,11,MOBILE,0,3,0,0,0
3686,6,71,2018,11,RESIDENTIAL,0,2,0,0,0
3687,6,71,2018,12,COMMERCIAL,1,1,0,0,0
3688,6,71,2018,12,INDUSTRIAL,6,19,0,2,0
3689,6,71,2018,12,MOBILE,2,0,0,0,0
3690,6,71,2019,1,COMMERCIAL,3,2,0,0,0
3691,6,71,2019,1,DESERT,3,0,0,0,0
3692,6,71,2019,1,INDUSTRIAL,6,12,0,1,0
3693,6,71,2019,1,MOBILE,1,2,0,0,0
3694,6,71,2019,1,RESIDENTIAL,1,0,0,0,0
3695,6,71,2019,2,COMMERCIAL,5,0,0,0,0
3696,6,71,2019,2,DESERT,4,0,0,0,0
3697,6,71,2019,2,INDUSTRIAL,7,9,0,0,0
3698,6,71,2019,2,MOBILE,2,0,0,0,0
3699,6,71,2019,2,RESIDENTIAL,1,0,0,0,0
3700,6,71,2019,3,COMMERCIAL,3,2,0,0,0
3701,6,71,2019,3,DESERT,13,3,0,1,0
3702,6,71,2019,3,INDUSTRIAL,1,2,0,0,0
3703,6,71,2019,3,RESIDENTIAL,1,5,0,0,0
3704,6,71,2019,4,COMMERCIAL,1,3,0,1,0
3705,6,71,2019,4,DESERT,4,10,0,0,0
3706,6,71,2019,4,INDUSTRIAL,1,1,0,1,0
3707,6,71,2019,4,RESIDENTIAL,0,4,0,4,0
3708,6,71,2019,5,COMMERCIAL,2,3,0,0,0
3709,6,71,2019,5,DESERT,7,8,0,0,0
3710,6,71,2019,5,RESIDENTIAL,1,6,0,4,0
3711,6,71,2019,6,COMMERCIAL,0,2,0,3,0
3712,6,71,2019,6,DESERT,0,5,0,2,0
3713,6,71,2019,6,RESIDENTIAL,0,2,3,13,0
3714,6,71,2019,7,INDUSTRIAL,0,0,1,0,0
3715,6,71,2019,7,RESIDENTIAL,0,1,14,15,0
3716,6,71,2019,8,COMMERCIAL,0,0,0,1,0
3717,6,71,2019,8,INDUSTRIAL,0,0,1,1,0
3718,6,71,2019,8,RESIDENTIAL,0,1,15,12,0
3719,6,71,2019,9,DESERT,1,2,0,0,0
3720,6,71,2019,9,RESIDENTIAL,0,11,4,12,0
3721,6,71,2019,10,DESERT,0,2,0,1,0
3722,6,71,2019,10,INDUSTRIAL,0,5,0,0,0
3723,6,71,2019,10,MOBILE,0,1,0,0,0
3724,6,71,2019,10,RESIDENTIAL,2,13,2,5,0
3725,6,71,2019,11,COMMERCIAL,2,0,0,0,0
3726,6,71,2019,11,INDUSTRIAL,1,12,0,2,0
3727,6,71,2019,11,MOBILE,3,2,0,0,0
3728,6,71,2019,11,RESIDENTIAL,6,2,0,0,0
3729,6,71,2019,12,COMMERCIAL,0,3,0,0,0
3730,6,71,2019,12,DESERT,1,0,0,0,0
3731,6,71,2019,12,INDUSTRIAL,7,10,0,0,0
3732,6,71,2019,12,MOBILE,5,0,0,0,0
3733,6,71,2019,12,RESIDENTIAL,5,0,0,0,0
3734,6,71,2020,1,COMMERCIAL,1,1,0,0,0
3735,6,71,2020,1,DESERT,2,0,0,0,0
3736,6,71,2020,1,INDUSTRIAL,2,19,0,2,0
3737,6,71,2020,1,MOBILE,2,1,0,0,0
3738,6,71,2020,1,RESIDENTIAL,1,0,0,0,0
3739,6,71,2020,2,COMMERCIAL,1,1,0,0,0
3740,6,71,2020,2,INDUSTRIAL,2,14,0,0,0
3741,6,71,2020,2,MOBILE,3,0,0,0,0
3742,6,71,2020,2,RESIDENTIAL,6,2,0,0,0
3743,6,71,2020,3,COMMERCIAL,2,0,0,0,0
3744,6,71,2020,3,DESERT,11,10,0,0,0
3745,6,71,2020,3,INDUSTRIAL,1,3,0,0,0
3746,6,71,2020,3,MOBILE,1,0,0,0,0
3747,6,71,2020,3,RESIDENTIAL,2,1,0,0,0
3748,6,71,2020,4,COMMERCIAL,0,1,0,0,0
3749,6,71,2020,4,DESERT,7,5,0,0,0
3750,6,71,2020,4,RESIDENTIAL,2,7,3,5,0
3751,6,71,2020,5,COMMERCIAL,0,0,2,0,0
3752,6,71,2020,5,DESERT,2,2,0,0,0
3753,6,71,2020,5,RESIDENTIAL,0,11,7,7,0
3754,6,71,2020,6,DESERT,2,3,0,0,0
3755,6,71,2020,6,RESIDENTIAL,1,5,6,13,0
3756,6,71,2020,7,COMMERCIAL,0,0,2,3,0
3757,6,71,2020,7,RESIDENTIAL,0,1,11,14,0
3758,6,71,2020,8,COMMERCIAL,0,0,0,2,0
3759,6,71,2020,8,DESERT,0,0,0,1,0
3760,6,71,2020,8,RESIDENTIAL,0,1,13,14,0
3761,6,71,2020,9,COMMERCIAL,0,0,1,0,0
3762,6,71,2020,9,DESERT,0,2,0,0,0
3763,6,71,2020,9,INDUSTRIAL,0,3,0,2,0
3764,6,71,2020,9,RESIDENTIAL,0,0,11,11,0
3765,6,71,2020,10,COMMERCIAL,0,2,0,1,0
3766,6,71,2020,10,DESERT,1,0,0,1,0
3767,6,71,2020,10,INDUSTRIAL,0,4,0,1,0
3768,6,71,2020,10,RESIDENTIAL,0,7,3,11,0
3769,6,71,2020,11,COMMERCIAL,0,2,0,0,0
3770,6,71,2020,11,INDUSTRIAL,1,19,0,0,0
3771,6,71,2020,11,MOBILE,1,1,0,0,0
3772,6,71,2020,11,RESIDENTIAL,5,1,0,0,0
3773,6,71,2020,12,COMMERCIAL,0,3,0,0,0
3774,6,71,2020,12,DESERT,1,0,0,0,0
3775,6,71,2020,12,INDUSTRIAL,6,12,0,0,0
3776,6,71,2020,12,MOBILE,3,6,0,0,0
3777,6,73,2018,1,COMMERCIAL,5,5,0,0,0
3778,6,73,2018,1,DESERT,2,1,0,0,0
3779,6,73,2018,1,MILITARY RESERVATION,4,0,0,0,0
3780,6,73,2018,1,RESIDENTIAL,8,5,0,1,0
3781,6,73,2018,2,COMMERCIAL,0,2,0,0,0
3782,6,73,2018,2,DESERT,11,5,0,0,0
3783,6,73,2018,2,MILITARY RESERVATION,2,3,0,0,0
3784,6,73,2018,2,RESIDENTIAL,3,2,0,0,0
3785,6,73,2018,3,COMMERCIAL,2,0,0,0,0
3786,6,73,2018,3,DESERT,14,5,0,0,0
3787,6,73,2018,3,MILITARY RESERVATION,0,1,0,0,0
3788,6,73,2018,3,RESIDENTIAL,4,5,0,0,0
3789,6,73,2018,4,COMMERCIAL,1,1,0,0,0
3790,6,73,2018,4,DESERT,2,11,0,0,0
3791,6,73,2018,4,MILITARY RESERVATION,1,1,0,0,0
3792,6,73,2018,4,RESIDENTIAL,4,9,0,0,0
3793,6,73,2018,5,COMMERCIAL,0,0,0,1,0
3794,6,73,2018,5,DESERT,10,11,0,1,0
3795,6,73,2018,5,MILITARY RESERVATION,1,1,0,0,0
3796,6,73,2018,5,RESIDENTIAL,3,3,0,0,0
3797,6,73,2018,6,DESERT,2,12,0,4,0
3798,6,73,2018,6,RESIDENTIAL,1,8,0,3,0
3799,6,73,2018,7,COMMERCIAL,0,0,0,1,0
3800,6,73,2018,7,DESERT,2,6,0,1,0
3801,6,73,2018,7,RESIDENTIAL,7,11,0,3,0
3802,6,73,2018,8,COMMERCIAL,2,2,0,0,0
3803,6,73,2018,8,DESERT,0,2,0,0,0
3804,6,73,2018,8,MILITARY RESERVATION,1,1,0,0,0
3805,6,73,2018,8,RESIDENTIAL,6,15,0,2,0
3806,6,73,2018,9,COMMERCIAL,2,1,0,0,0
3807,6,73,2018,9,MILITARY RESERVATION,1,0,0,0,0
3808,6,73,2018,9,RESIDENTIAL,4,22,0,0,0
3809,6,73,2018,10,COMMERCIAL,3,1,0,0,0
3810,6,73,2018,10,MILITARY RESERVATION,4,1,0,0,0
3811,6,73,2018,10,RESIDENTIAL,14,8,0,0,0
3812,6,73,2018,11,COMMERCIAL,2,3,0,0,0
3813,6,73,2018,11,MILITARY RESERVATION,6,2,0,0,0
3814,6,73,2018,11,RESIDENTIAL,11,6,0,0,0
3815,6,73,2018,12,COMMERCIAL,8,14,0,0,0
3816,6,73,2018,12,MILITARY RESERVATION,1,0,0,0,0
3817,6,73,2018,12,RESIDENTIAL,7,1,0,0,0
3818,6,73,2019,1,COMMERCIAL,7,9,0,0,0
3819,6,73,2019,1,RESIDENTIAL,15,0,0,0,0
3820,6,73,2019,2,COMMERCIAL,4,0,0,0,0
3821,6,73,2019,2,MILITARY RESERVATION,4,0,0,0,0
3822,6,73,2019,2,RESIDENTIAL,18,2,0,0,0
3823,6,73,2019,3,COMMERCIAL,4,1,0,0,0
3824,6,73,2019,3,MILITARY RESERVATION,1,0,0,0,0
3825,6,73,2019,3,RESIDENTIAL,19,6,0,0,0
3826,6,73,2019,4,COMMERCIAL,3,3,0,0,0
3827,6,73,2019,4,MILITARY RESERVATION,1,0,0,0,0
3828,6,73,2019,4,RESIDENTIAL,10,13,0,0,0
3829,6,73,2019,5,COMMERCIAL,11,3,0,0,0
3830,6,73,2019,5,RESIDENTIAL,9,8,0,0,0
3831,6,73,2019,6,COMMERCIAL,5,2,0,0,0
3832,6,73,2019,6,RESIDENTIAL,9,13,0,1,0
3833,6,73,2019,7,COMMERCIAL,0,2,0,1,0
3834,6,73,2019,7,RESIDENTIAL,7,19,0,2,0
3835,6,73,2019,8,COMMERCIAL,0,1,1,0,0
3836,6,73,2019,8,RESIDENTIAL,4,23,0,2,0
3837,6,73,2019,9,COMMERCIAL,5,4,0,0,0
3838,6,73,2019,9,MILITARY RESERVATION,0,1,0,0,0
3839,6,73,2019,9,RESIDENTIAL,12,7,0,1,0
3840,6,73,2019,10,COMMERCIAL,2,1,0,0,0
3841,6,73,2019,10,MILITARY RESERVATION,1,0,0,0,0
3842,6,73,2019,10,RESIDENTIAL,8,17,0,2,0
3843,6,73,2019,11,COMMERCIAL,6,3,0,0,0
3844,6,73,2019,11,MILITARY RESERVATION,0,1,0,0,0
3845,6,73,2019,11,RESIDENTIAL,11,9,0,0,0
3846,6,73,2019,12,COMMERCIAL,5,8,0,0,0
3847,6,73,2019,12,RESIDENTIAL,16,2,0,0,0
3848,6,73,2020,1,COMMERCIAL,9,11,0,0,0
3849,6,73,2020,1,MILITARY RESERVATION,3,0,0,0,0
3850,6,73,2020,1,RESIDENTIAL,7,1,0,0,0
3851,6,73,2020,2,COMMERCIAL,2,3,0,0,0
3852,6,73,2020,2,MILITARY RESERVATION,4,1,0,0,0
3853,6,73,2020,2,RESIDENTIAL,15,4,0,0,0
3854,6,73,2020,3,COMMERCIAL,5,0,0,0,0
3855,6,73,2020,3,MILITARY RESERVATION,5,0,0,0,0
3856,6,73,2020,3,RESIDENTIAL,20,1,0,0,0
3857,6,73,2020,4,COMMERCIAL,8,3,0,0,0
3858,6,73,2020,4,MILITARY RESERVATION,4,0,0,0,0
3859,6,73,2020,4,RESIDENTIAL,7,8,0,0,0
3860,6,73,2020,5,COMMERCIAL,4,2,0,0,0
3861,6,73,2020,5,RESIDENTIAL,11,12,0,2,0
3862,6,73,2020,6,COMMERCIAL,1,1,0,1,0
3863,6,73,2020,6,RESIDENTIAL,15,11,0,1,0
3864,6,73,2020,7,COMMERCIAL,2,0,0,0,0
3865,6,73,2020,7,RESIDENTIAL,10,19,0,0,0
3866,6,73,2020,8,MILITARY RESERVATION,1,0,0,0,0
3867,6,73,2020,8,RESIDENTIAL,10,17,0,3,0
3868,6,73,2020,9,COMMERCIAL,2,6,0,2,0
3869,6,73,2020,9,MILITARY RESERVATION,0,0,1,3,0
3870,6,73,2020,9,RESIDENTIAL,2,11,0,3,0
3871,6,73,2020,10,COMMERCIAL,0,3,0,2,0
3872,6,73,2020,10,MILITARY RESERVATION,0,4,0,3,0
3873,6,73,2020,10,RESIDENTIAL,9,5,0,5,0
3874,6,73,2020,11,COMMERCIAL,9,11,0,0,0
3875,6,73,2020,11,MILITARY RESERVATION,3,2,0,0,0
3876,6,73,2020,11,RESIDENTIAL,3,2,0,0,0
3877,6,73,2020,12,COMMERCIAL,7,18,0,0,0
3878,6,73,2020,12,MILITARY RESERVATION,2,0,0,0,0
3879,6,73,2020,12,RESIDENTIAL,4,0,0,0,0
3880,6,75,2018,1,INDUSTRIAL,31,0,0,0,0
3881,6,75,2018,2,INDUSTRIAL,26,2,0,0,0
3882,6,75,2018,3,INDUSTRIAL,29,2,0,0,0
3883,6,75,2018,4,INDUSTRIAL,30,0,0,0,0
3884,6,75,2018,5,INDUSTRIAL,31,0,0,0,0
3885,6,75,2018,6,INDUSTRIAL,30,0,0,0,0
3886,6,75,2018,7,INDUSTRIAL,31,0,0,0,0
3887,6,75,2018,8,INDUSTRIAL,31,0,0,0,0
3888,6,75,2018,9,INDUSTRIAL,30,0,0,0,0
3889,6,75,2018,10,INDUSTRIAL,31,0,0,0,0
3890,6,75,2018,11,INDUSTRIAL,23,6,0,0,0
3891,6,75,2018,12,INDUSTRIAL,31,0,0,0,0
3892,6,75,2019,1,INDUSTRIAL,31,0,0,0,0
3893,6,75,2019,2,INDUSTRIAL,28,0,0,0,0
3894,6,75,2019,3,INDUSTRIAL,31,0,0,0,0
3895,6,75,2019,4,INDUSTRIAL,30,0,0,0,0
3896,6,75,2019,5,INDUSTRIAL,31,0,0,0,0
3897,6,75,2019,6,INDUSTRIAL,28,2,0,0,0
3898,6,75,2019,7,INDUSTRIAL,31,0,0,0,0
3899,6,75,2019,8,INDUSTRIAL,31,0,0,0,0
3900,6,75,2019,9,INDUSTRIAL,30,0,0,0,0
3901,6,75,2019,10,INDUSTRIAL,29,1,0,0,0
3902,6,75,2019,11,INDUSTRIAL,30,0,0,0,0
3903,6,75,2019,12,INDUSTRIAL,31,0,0,0,0
3904,6,75,2020,1,INDUSTRIAL,31,0,0,0,0
3905,6,75,2020,2,INDUSTRIAL,29,0,0,0,0
3906,6,75,2020,3,INDUSTRIAL,31,0,0,0,0
3907,6,75,2020,4,INDUSTRIAL,30,0,0,0,0
3908,6,75,2020,5,INDUSTRIAL,31,0,0,0,0
3909,6,75,2020,6,INDUSTRIAL,30,0,0,0,0
3910,6,75,2020,7,INDUSTRIAL,31,0,0,0,0
3911,6,75,2020,8,INDUSTRIAL,31,0,0,0,0
3912,6,75,2020,9,INDUSTRIAL,30,0,0,0,0
3913,6,75,2020,10,INDUSTRIAL,31,0,0,0,0
3914,6,75,2020,11,INDUSTRIAL,30,0,0,0,0
3915,6,75,2020,12,INDUSTRIAL,31,0,0,0,0
3916,6,77,2018,1,RESIDENTIAL,31,0,0,0,0
3917,6,77,2018,2,RESIDENTIAL,28,0,0,0,0
3918,6,77,2018,3,RESIDENTIAL,31,0,0,0,0
3919,6,77,2018,4,RESIDENTIAL,27,3,0,0,0
3920,6,77,2018,5,RESIDENTIAL,31,0,0,0,0
3921,6,77,2018,6,RESIDENTIAL,19,11,0,0,0
3922,6,77,2018,7,RESIDENTIAL,15,15,0,1,0
3923,6,77,2018,8,RESIDENTIAL,15,13,0,3,0
3924,6,77,2018,9,RESIDENTIAL,16,13,0,1,0
3925,6,77,2018,10,RESIDENTIAL,26,5,0,0,0
3926,6,77,2018,11,RESIDENTIAL,23,7,0,0,0
3927,6,77,2018,12,RESIDENTIAL,31,0,0,0,0
3928,6,77,2019,1,RESIDENTIAL,31,0,0,0,0
3929,6,77,2019,2,RESIDENTIAL,28,0,0,0,0
3930,6,77,2019,3,RESIDENTIAL,31,0,0,0,0
3931,6,77,2019,4,RESIDENTIAL,25,5,0,0,0
3932,6,77,2019,5,RESIDENTIAL,28,3,0,0,0
3933,6,77,2019,6,RESIDENTIAL,19,10,0,1,0
3934,6,77,2019,7,RESIDENTIAL,23,7,0,1,0
3935,6,77,2019,8,RESIDENTIAL,21,9,0,1,0
3936,6,77,2019,9,RESIDENTIAL,26,3,0,1,0
3937,6,77,2019,10,RESIDENTIAL,25,6,0,0,0
3938,6,77,2019,11,RESIDENTIAL,17,13,0,0,0
3939,6,77,2019,12,RESIDENTIAL,31,0,0,0,0
3940,6,77,2020,1,RESIDENTIAL,31,0,0,0,0
3941,6,77,2020,2,RESIDENTIAL,29,0,0,0,0
3942,6,77,2020,3,RESIDENTIAL,31,0,0,0,0
3943,6,77,2020,4,RESIDENTIAL,30,0,0,0,0
3944,6,77,2020,5,RESIDENTIAL,30,1,0,0,0
3945,6,77,2020,6,RESIDENTIAL,28,2,0,0,0
3946,6,77,2020,7,RESIDENTIAL,28,3,0,0,0
3947,6,77,2020,8,RESIDENTIAL,16,14,0,1,0
3948,6,77,2020,9,RESIDENTIAL,16,12,0,2,0
3949,6,77,2020,10,RESIDENTIAL,24,7,0,0,0
3950,6,77,2020,11,RESIDENTIAL,29,1,0,0,0
3951,6,77,2020,12,RESIDENTIAL,31,0,0,0,0
3952,6,79,2018,1,AGRICULTURAL,11,0,0,0,0
3953,6,79,2018,1,COMMERCIAL,8,0,0,0,0
3954,6,79,2018,1,RESIDENTIAL,12,0,0,0,0
3955,6,79,2018,2,AGRICULTURAL,2,0,0,0,0
3956,6,79,2018,2,COMMERCIAL,3,0,0,0,0
3957,6,79,2018,2,RESIDENTIAL,23,0,0,0,0
3958,6,79,2018,3,AGRICULTURAL,6,2,0,0,0
3959,6,79,2018,3,COMMERCIAL,3,0,0,0,0
3960,6,79,2018,3,RESIDENTIAL,20,0,0,0,0
3961,6,79,2018,4,AGRICULTURAL,13,2,0,0,0
3962,6,79,2018,4,COMMERCIAL,3,0,0,0,0
3963,6,79,2018,4,RESIDENTIAL,12,0,0,0,0
3964,6,79,2018,5,AGRICULTURAL,14,2,0,0,0
3965,6,79,2018,5,COMMERCIAL,3,0,0,0,0
3966,6,79,2018,5,RESIDENTIAL,12,0,0,0,0
3967,6,79,2018,6,AGRICULTURAL,13,9,0,0,0
3968,6,79,2018,6,RESIDENTIAL,5,3,0,0,0
3969,6,79,2018,7,AGRICULTURAL,19,11,0,0,0
3970,6,79,2018,7,RESIDENTIAL,1,0,0,0,0
3971,6,79,2018,8,AGRICULTURAL,15,10,0,2,0
3972,6,79,2018,8,COMMERCIAL,1,0,0,0,0
3973,6,79,2018,8,RESIDENTIAL,1,2,0,0,0
3974,6,79,2018,9,AGRICULTURAL,17,12,0,0,0
3975,6,79,2018,9,COMMERCIAL,1,0,0,0,0
3976,6,79,2018,10,AGRICULTURAL,14,8,0,0,0
3977,6,79,2018,10,RESIDENTIAL,9,0,0,0,0
3978,6,79,2018,11,AGRICULTURAL,11,6,0,0,0
3979,6,79,2018,11,COMMERCIAL,4,0,0,0,0
3980,6,79,2018,11,RESIDENTIAL,9,0,0,0,0
3981,6,79,2018,12,AGRICULTURAL,6,0,0,0,0
3982,6,79,2018,12,COMMERCIAL,9,0,0,0,0
3983,6,79,2018,12,RESIDENTIAL,16,0,0,0,0
3984,6,79,2019,1,AGRICULTURAL,8,0,0,0,0
3985,6,79,2019,1,COMMERCIAL,5,0,0,0,0
3986,6,79,2019,1,RESIDENTIAL,18,0,0,0,0
3987,6,79,2019,2,AGRICULTURAL,11,0,0,0,0
3988,6,79,2019,2,COMMERCIAL,11,0,0,0,0
3989,6,79,2019,2,RESIDENTIAL,6,0,0,0,0
3990,6,79,2019,3,AGRICULTURAL,6,0,0,0,0
3991,6,79,2019,3,COMMERCIAL,22,1,0,0,0
3992,6,79,2019,3,RESIDENTIAL,2,0,0,0,0
3993,6,79,2019,4,AGRICULTURAL,12,4,0,0,0
3994,6,79,2019,4,COMMERCIAL,10,0,0,0,0
3995,6,79,2019,4,RESIDENTIAL,3,1,0,0,0
3996,6,79,2019,5,AGRICULTURAL,17,7,0,0,0
3997,6,79,2019,5,COMMERCIAL,6,0,0,0,0
3998,6,79,2019,5,RESIDENTIAL,1,0,0,0,0
3999,6,79,2019,6,AGRICULTURAL,20,10,0,0,0
4000,6,79,2019,7,AGRICULTURAL,26,4,0,0,0
4001,6,79,2019,7,COMMERCIAL,1,0,0,0,0
4002,6,79,2019,8,AGRICULTURAL,20,11,0,0,0
4003,6,79,2019,9,AGRICULTURAL,20,7,0,0,0
4004,6,79,2019,9,COMMERCIAL,1,0,0,0,0
